film_title,bechdel_test,male_rating,male_num_reviews,female_rating,female_num_reviews,majority_reviewer_gender,gender_who_preferred,large_diff
The Lady Hermit,pass,7.4,156,8.3,18,male,female,TRUE
The Last Picture Show,fail,8.1,18115,8,3329,male,male,FALSE
Let's Scare Jessica to Death,pass,6.5,2721,6.5,747,male,equal,FALSE
Lust for a Vampire,pass,5.8,842,6.1,106,male,female,FALSE
Mary Queen of Scots,pass,7.4,1390,8.2,701,male,female,TRUE
McCabe & Mrs. Miller,pass,7.7,9324,7.5,1257,male,male,FALSE
The Million Dollar Duck,fail,5.6,656,6.2,144,male,female,TRUE
Mon oncle Antoine,pass,7.5,1055,7.3,144,male,male,FALSE
Mrs. Pollifax - Spy,pass,5.2,134,6.3,62,male,female,TRUE
Play Misty for Me,pass,7,10790,7.1,1750,male,female,FALSE
Shaft,fail,6.6,7235,6.5,675,male,male,FALSE
Straw Dogs,fail,7.6,28900,7.1,3541,male,male,TRUE
Sweet Sweetback's Baadasssss Song,fail,5.5,2053,5.3,285,male,male,FALSE
Taking Off,pass,7.4,1425,7.6,256,male,female,FALSE
THX 1138,fail,6.8,24388,6.8,2756,male,equal,FALSE
The Trojan Women,pass,7,431,7.6,143,male,female,TRUE
Walkabout,fail,7.7,9668,7.6,1454,male,male,FALSE
Willy Wonka & the Chocolate Factory,fail,7.8,55490,7.9,22037,male,female,FALSE
Airport,pass,6.6,7152,6.6,1104,male,equal,FALSE
The AristoCats,pass,6.9,20787,7.5,12653,male,female,TRUE
Bambule,pass,6.9,47,6.6,5,male,male,TRUE
Beyond the Valley of the Dolls,pass,6.1,4363,6.4,761,male,female,TRUE
The Boys in the Band,fail,7.8,1496,7.7,250,male,male,FALSE
Carry It On,pass,4.4,10,1,1,male,male,TRUE
Deep End,fail,7.3,2050,7.3,296,male,equal,FALSE
Five Easy Pieces,pass,7.5,14608,7.4,1899,male,male,FALSE
House of Dark Shadows,fail,6.5,972,6.9,244,male,female,TRUE
Le Cercle Rouge,fail,8.1,8695,7.9,900,male,male,FALSE
Les novices,pass,4.8,84,6,13,male,female,TRUE
Love Story,fail,6.8,10345,7.1,5594,male,female,FALSE
The Phantom Tollbooth,fail,6.9,1093,7.4,359,male,female,TRUE
Santa Clause is Comin' to Town,fail,7.8,2572,8.1,1178,male,female,FALSE
Scars of Dracula,fail,6.3,1833,6.5,223,male,female,FALSE
Taste the Blood of Dracula,pass,6.3,1908,6.5,229,male,female,FALSE
Two Mules for Sister Sara,fail,7,9412,7.2,1187,male,female,FALSE
The Vampire Lovers,pass,6.6,2022,6.4,277,male,male,FALSE
Alice's Restaurant,fail,6.3,1832,6.5,377,male,female,FALSE
Army of Shadows,fail,8.2,8958,6.7,1182,male,male,TRUE
Butch Cassidy and the Sundance Kid,fail,8.2,80050,8.2,12669,male,equal,FALSE
Chastity,fail,4.8,181,5.7,56,male,female,TRUE
The Computer Wore Tennis Shoes,fail,5.9,1573,6.1,355,male,female,FALSE
Downhill Racer,fail,6.2,1526,6.3,251,male,female,FALSE
Easy Rider,fail,7.4,45666,7.3,5746,male,male,FALSE
Hello Dolly!,pass,7,4130,7.7,2545,male,female,TRUE
The Honeymoon Killers,pass,7,1661,7.3,343,male,female,FALSE
The Italian Job,fail,7.4,18278,7.3,2041,male,male,FALSE
Kes,fail,7.8,7045,6.7,1410,male,male,TRUE
Midnight Cowboy,fail,8,43434,8,7391,male,equal,FALSE
Mississippi Mermaid,pass,7.1,2340,7.2,488,male,female,FALSE
My Side of the Mountain,fail,6.6,291,6.9,58,male,female,TRUE
On Her Majesty's Secret Service,fail,6.8,33356,6.6,2766,male,male,FALSE
Paint Your Wagon,fail,6.6,5076,6.9,981,male,female,TRUE
The Prime of Miss Jean Brodie,pass,7.7,2878,8,1330,male,female,FALSE
Support Your Local Sheriff!,fail,7.5,4245,7.7,750,male,female,FALSE
True Grit,pass,7.4,20393,7.5,2682,male,female,FALSE
Women in Love,pass,7.4,2684,8.1,737,male,female,TRUE
2001: A Space Odyssey,fail,8.4,214186,7.8,29460,male,male,TRUE
Asterix et Cleopatre,fail,7.1,4213,7.4,652,male,female,TRUE
Barbarella,fail,5.9,13146,6,2149,male,female,FALSE
The Bride Wore Black,pass,7.3,3579,7.4,765,male,female,FALSE
Carry On... Up the Khyber,pass,6.8,1994,6.9,281,male,female,FALSE
Charly,fail,7.1,2714,7.2,608,male,female,FALSE
Funny Girl,pass,7.3,4953,8,3369,male,female,TRUE
Hang 'Em High,fail,7,14107,7,1033,male,equal,FALSE
Head,fail,6.6,2398,6.7,632,male,female,FALSE
Hellfighters,fail,6.4,2001,7.2,374,male,female,TRUE
If....,fail,7.7,9806,7.6,1580,male,male,FALSE
The Lion in Winter,pass,8.1,11679,8.5,3970,male,female,TRUE
Night of the Living Dead,pass,8,51029,7.9,7691,male,male,FALSE
Once Upon a Time in the West,fail,8.7,124621,8.3,11911,male,male,TRUE
The Party,pass,7.6,17461,7.6,2911,male,equal,FALSE
Planet of the Apes,fail,8,81513,7.7,11029,male,male,FALSE
The Producers,fail,7.7,21748,7.7,4357,male,equal,FALSE
Romeo and Juliet,fail,7.6,10118,7.9,6116,male,female,TRUE
Rosemary's Baby,pass,8,73658,7.9,22183,male,male,FALSE
Star!,pass,6.4,706,7.3,308,male,female,TRUE
Taiyo no oji: Horusu no daiboken,fail,6.8,848,6.5,138,male,male,FALSE
Up the Junction,pass,7.1,223,7.7,47,male,female,TRUE
Where Eagles Dare,pass,7.7,25714,7.5,1800,male,male,FALSE
Yellow Submarine,fail,7.3,9855,7.6,2379,male,female,FALSE
Asterix the Gaul (Asterix le Gaulois),fail,6.5,3534,6.7,499,male,female,FALSE
Bedazzled,pass,6.9,3331,7.2,838,male,female,FALSE
Belle de Jour,pass,7.8,15006,7.8,3916,male,equal,FALSE
Berserk,pass,5.1,608,4.6,157,male,male,TRUE
Bonnie and Clyde,pass,7.9,45025,8,9963,male,female,FALSE
Casino Royale,fail,5.2,13403,5.6,1586,male,female,TRUE
Cool Hand Luke,fail,8.2,66846,8.2,9760,male,equal,FALSE
The Dirty Dozen,fail,7.8,32629,7.8,2928,male,equal,FALSE
Elvira Madigan,fail,7,910,7.2,225,male,female,FALSE
The Fearless Vampire Killers,fail,7.3,13365,7.5,2383,male,female,FALSE
The Fox,pass,6.7,346,6.8,98,male,female,FALSE
The Graduate,fail,8.1,106767,8,29793,male,male,FALSE
Guess Who's Coming to Dinner,pass,7.8,13521,8.1,4969,male,female,FALSE
I Am Curious (Yellow),pass,6.1,1632,6.3,316,male,female,FALSE
In the Heat of the Night,fail,8,28488,7.8,4400,male,male,FALSE
The Jungle Book,fail,7.6,52289,7.6,20831,male,equal,FALSE
La collectionneuse,fail,7.4,1819,7.4,313,male,equal,FALSE
Le Samourai,fail,8.2,17350,7.3,2257,male,male,TRUE
Marketa Lazarova,fail,8.2,1418,8.1,171,male,male,FALSE
Playtime,pass,8,6950,7.8,1025,male,male,FALSE
Thoroughly Modern Millie,pass,6.8,1721,7.3,1208,male,female,TRUE
Two for the Road,pass,7.5,3792,7.7,1885,male,female,FALSE
Valley of the Dolls,pass,5.6,2295,6.2,1113,male,female,TRUE
Wait Until Dark,pass,7.9,10168,8,3153,male,female,FALSE
Woman Times Seven,pass,6,461,6.7,131,male,female,TRUE
You Only Live Twice,fail,6.9,43780,6.8,4037,male,male,FALSE
A Big Hand for the Little Lady,fail,7.4,1654,7.4,315,male,equal,FALSE
A Man for All Seasons,fail,8,12713,8.2,2778,male,female,FALSE
Alfie,fail,7.1,5600,7.1,1250,male,equal,FALSE
Andrei Rublev,fail,8.3,13321,7.4,2174,male,male,TRUE
Blood Bath,fail,4.8,214,6,31,male,female,TRUE
Blow-Up,fail,7.7,22384,7.7,5030,male,equal,FALSE
Cathy Come Home,pass,8,338,8.4,67,male,female,TRUE
Daisies,pass,7.3,2448,7.9,818,male,female,TRUE
Django,fail,7.3,12310,7.2,897,male,male,FALSE
End of August at the Hotel Ozone,pass,6.9,242,6.5,39,male,male,TRUE
Fahrenheit 451,pass,7.2,18686,7.5,3578,male,female,FALSE
Fantastic Voyage,fail,6.9,7368,6.9,894,male,equal,FALSE
The Fortune Cookie,fail,7.4,5261,7.3,865,male,male,FALSE
Georgy Girl,pass,6.9,1142,7.5,485,male,female,TRUE
The Good the Bad and the Ugly,fail,9,281640,8.5,28245,male,male,TRUE
The Group,pass,6.5,487,7,198,male,female,TRUE
How to Steal a Million,fail,7.5,6493,8,3352,male,female,TRUE
Jesse James Meets Frankenstein's Daughter,fail,2.8,822,3,148,male,female,FALSE
L'armata Brancaleone,fail,8,1751,7.6,244,male,male,TRUE
La battaglia di Algeri,fail,8.3,19835,7.3,2859,male,male,TRUE
Our Man Flint,fail,6.5,2635,6.6,309,male,female,FALSE
Persona,pass,8.2,28647,8,7317,male,male,FALSE
The Sand Pebbles,fail,7.7,6090,7.6,730,male,male,FALSE
The Trouble with Angels,pass,7.1,1296,7.9,1030,male,female,TRUE
Who's Afraid of Virginia Woolf?,fail,8.1,27109,8.3,8030,male,female,FALSE
A Study in Terror,pass,6.7,660,7.2,71,male,female,TRUE
Alphaville,fail,7.2,9346,7.4,1522,male,female,FALSE
Darling,pass,7.2,2059,7.4,593,male,female,FALSE
Faster Pussycat! Kill! Kill!,pass,6.7,6246,7.1,999,male,female,TRUE
The Flight of the Phoenix,fail,7.6,9703,7.5,1264,male,male,FALSE
For a Few Dollars More,fail,8.4,84410,8.1,6511,male,male,TRUE
Gulliver's Travels Beyond the Moon,fail,6.4,55,8.1,12,male,female,TRUE
Inside Daisy Clover,pass,6.2,1028,6.7,512,male,female,TRUE
The Ipcress File,fail,7.4,5615,7.4,553,male,equal,FALSE
Juliet of the Spirits,pass,7.6,4718,7.8,981,male,female,FALSE
The Pleasure Girls,pass,5.8,54,6.8,4,male,female,TRUE
Repulsion,pass,7.8,18778,7.9,3923,male,female,FALSE
The Sound of Music,pass,7.8,53791,8.4,37314,male,female,TRUE
That Darn Cat!,pass,6.4,1755,7,866,male,female,TRUE
Thunderball,fail,7,49290,6.9,4191,male,male,FALSE
Viva Maria!,pass,6.4,1352,6.5,251,male,female,FALSE
A Hard Day's Night,fail,7.6,15190,8.1,4568,male,female,TRUE
The Americanization of Emily,fail,7.4,1809,7.4,517,male,equal,FALSE
Band of Outsiders,pass,7.9,9036,8,1750,male,female,FALSE
Bedtime Story,fail,6.9,482,6.6,124,male,male,TRUE
Bikini Beach,fail,5.2,521,5.7,122,male,female,TRUE
Carry On Cleo,fail,6.7,1441,7,215,male,female,FALSE
Code Name: Tiger,pass,5,91,3.6,6,male,male,TRUE
Dead Ringer,pass,7.3,1233,7.7,548,male,female,TRUE
Der Geteilte Himmel (Divided Heaven),fail,6.7,121,6.8,20,male,female,FALSE
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,fail,8.6,189960,8.2,27386,male,male,TRUE
Fail-Safe,fail,8,8809,7.1,1167,male,male,TRUE
First Men in the Moon,fail,6.7,2087,6.8,207,male,female,FALSE
Ghidorah the Three-Headed Monster,pass,6.7,1518,6.9,131,male,female,FALSE
Goldfinger,fail,7.8,82985,7.5,8748,male,male,FALSE
The Gospel According to St. Matthew,fail,7.9,4448,7.7,568,male,male,FALSE
Hush...Hush Sweet Charlotte,pass,7.6,4071,7.9,1546,male,female,TRUE
King & Country,fail,7.7,501,8,82,male,female,FALSE
The Last Man on Earth,fail,6.9,7642,7.1,1073,male,female,FALSE
The Long Ships,fail,6.1,1031,6.1,118,male,equal,FALSE
Man's Favorite Sport?,fail,7.2,1926,7.2,476,male,equal,FALSE
Marriage Italian Style,pass,7.4,2034,7.8,585,male,female,TRUE
Mary Poppins,pass,7.6,40204,8.1,23430,male,female,TRUE
My Fair Lady,pass,7.8,24785,8.1,17864,male,female,FALSE
Onibaba,fail,8.1,6017,7.5,1062,male,male,TRUE
Per un pugno di dollari (A Fisful of Dollars),fail,8.1,74540,7.9,5462,male,male,FALSE
Rudolph the Red-Nosed Reindeer,fail,8.1,6589,8.3,2929,male,female,FALSE
The Train,fail,7.9,5633,7.8,629,male,male,FALSE
The Umbrellas of Cherbourg,pass,7.9,7159,7.7,2596,male,male,FALSE
Viva Las Vegas,fail,6.2,2418,6.6,718,male,female,TRUE
Woman in the Dunes,fail,8.4,6112,6.9,1183,male,male,TRUE
Zulu,fail,7.8,18284,7.6,1640,male,male,FALSE
55 Days at Peking,fail,6.8,2571,6.7,335,male,male,FALSE
The Bakery Girl of Monceau,fail,7.4,1283,7.4,200,male,equal,FALSE
Beach Party,fail,5.5,653,6.1,203,male,female,TRUE
The Birds,pass,7.8,65695,7.8,16949,male,equal,FALSE
Bye Bye Birdie,pass,6.5,2321,7,1349,male,female,TRUE
Carry on Cabby,pass,6.3,809,6.6,117,male,female,FALSE
Charade,fail,8,23062,8.2,8605,male,female,FALSE
Contempt,fail,7.8,10881,7.7,1975,male,male,FALSE
Dementia 13,pass,5.7,2948,6,499,male,female,FALSE
From Russia with Love,pass,7.5,49643,7.3,4784,male,male,FALSE
The Great Escape,fail,8.3,90276,8.2,11352,male,male,FALSE
The Haunting,pass,7.7,14036,7.7,3352,male,equal,FALSE
Irma la Douce,fail,7.4,6533,7.5,1666,male,female,FALSE
Khaneh siah ast (The House is Black),fail,8,1275,7.9,236,male,male,FALSE
The Kiss of the Vampire,fail,6.5,920,6.5,112,male,equal,FALSE
Lord of the Flies,fail,7,7698,7.1,1439,male,female,FALSE
Move Over Darling,pass,6.7,1344,7.4,919,male,female,TRUE
The Pink Panther,fail,7.2,21382,7.3,3412,male,female,FALSE
Shock Corridor,fail,7.6,4569,7.5,724,male,male,FALSE
Summer Magic,pass,6.5,469,7.6,497,equal,female,TRUE
The Sword in the Stone,fail,7.2,28160,7.3,12126,male,female,FALSE
Tom Jones,pass,6.8,4416,6.8,911,male,equal,FALSE
X: The Man with the X-Ray Eyes,fail,6.8,2306,6.8,288,male,equal,FALSE
The Brain That Wouldn't Die,fail,3.9,2685,4,542,male,female,FALSE
Carnival of Souls,pass,7.1,7438,7.3,1492,male,female,FALSE
Cleo from 5 to 7,pass,7.9,3854,8,944,male,female,FALSE
The Day of the Triffids,pass,6.1,3225,6.1,524,male,equal,FALSE
The Devil's Hand,fail,4.4,442,4.5,67,male,female,FALSE
Dr. No,fail,7.3,69513,7.2,6996,male,male,FALSE
Gypsy,pass,7,1667,7.5,1069,male,female,TRUE
Ivanovo detstvo,fail,8.1,9750,7.4,1627,male,male,TRUE
Jules and Jim,fail,7.9,14082,7.9,3812,male,equal,FALSE
The L-Shaped Room,pass,7.4,530,7.9,190,male,female,TRUE
La Jetee,fail,8.4,11437,8.4,2068,male,equal,FALSE
Lawrence of Arabia,fail,8.4,100831,8.1,15739,male,male,TRUE
Les dimanches de Ville d'Avray,pass,7.9,861,8.1,141,male,female,FALSE
Lolita,pass,7.7,34268,7.6,8450,male,male,FALSE
The Manchurian Candidate,fail,8,38223,8.1,6565,male,female,FALSE
The Music Man,pass,7.7,5991,7.8,2728,male,female,FALSE
That Touch of Mink,fail,6.6,2516,7.1,1535,male,female,TRUE
To Kill a Mockingbird,pass,8.4,99397,8.6,30641,male,female,FALSE
The Trial of Joan of Arc,fail,7.6,1773,7.6,239,male,equal,FALSE
The Trial,fail,7.8,7268,7.9,1086,male,female,FALSE
What Ever Happened to Baby Jane?,pass,8.1,14176,8.3,5668,male,female,FALSE
A Taste of Honey,pass,7.6,1372,8,417,male,female,TRUE
The Beast of Yucca Flats,fail,2.4,4151,2.4,523,male,equal,FALSE
Blue Hawaii,pass,5.8,1816,6.5,663,male,female,TRUE
Breakfast at Tiffany's,fail,7.6,43428,8.1,34166,male,female,TRUE
The Children's Hour,pass,7.7,4060,8,2308,male,female,FALSE
El Cid,fail,7.3,5570,7.2,733,male,male,FALSE
The Hustler,fail,8.1,35343,8,4320,male,male,FALSE
The Misfits,fail,7.4,6626,7.7,2094,male,female,FALSE
Mysterious Island,fail,6.8,2535,6.9,317,male,female,FALSE
One Hundred and One Dalmatians,pass,7.1,43002,7.5,20702,male,female,TRUE
One Two Three,pass,8,8267,7.9,1462,male,male,FALSE
The Parent Trap,pass,6.8,4907,7.5,4087,male,female,TRUE
Paris Blues,pass,6.7,832,6.8,284,male,female,FALSE
The Phantom Planet,fail,3.1,1323,3,204,male,male,FALSE
Splendor in the Grass,pass,7.7,5929,8,3139,male,female,FALSE
Underworld U.S.A.,pass,7.5,1032,7.5,98,male,equal,FALSE
West Side Story,pass,7.6,30729,7.7,14890,male,female,FALSE
Yojimbo,fail,8.4,40923,7.6,4428,male,male,TRUE
A bout de souffle,fail,8,27573,7.8,6317,male,male,FALSE
The Apartment,pass,8.4,52780,8.3,13517,male,male,FALSE
Black Sunday,pass,7.4,5265,7.2,724,male,male,FALSE
Body in the Web,pass,2.3,1850,2.2,359,male,male,FALSE
The City of the Dead,pass,6.9,2014,7,339,male,female,FALSE
Exodus,pass,6.8,3763,7,766,male,female,FALSE
Inherit the Wind,pass,8.2,11308,8.2,2220,male,equal,FALSE
Jigoku (Hell or The Sinners of Hell),pass,7,1378,7.2,168,male,female,FALSE
Late Autumn,pass,8.1,1333,7.9,168,male,male,FALSE
Les yeux sans visage,pass,7.8,8671,7.8,1855,male,equal,FALSE
Let's Make Love,fail,6.4,2261,6.6,1077,male,female,FALSE
The Magnificent Seven,fail,7.8,38385,8,4331,male,female,FALSE
Make Mine Mink,pass,7.1,352,7,86,male,male,FALSE
Psycho,fail,8.6,199061,8.5,51733,male,male,FALSE
Rocco and His Brothers,fail,8.3,6318,8.1,1322,male,male,FALSE
Spartacus,fail,8,59892,7.7,7652,male,male,FALSE
The Story of Ruth,pass,6.7,251,7.7,90,male,female,TRUE
Testament of Orpheus,fail,7.3,1104,7.6,167,male,female,FALSE
The Truth,pass,7.6,856,7.8,180,male,female,FALSE
Where the Boys Are,fail,6.4,719,7.2,450,male,female,TRUE
Zazie dans le metro,pass,6.9,1992,7.1,400,male,female,FALSE
The 400 Blows,fail,8.2,35460,8,7609,male,male,FALSE
A Bucket of Blood,fail,6.8,2323,6.9,380,male,female,FALSE
Anatomy of a Murder,fail,8.1,25432,8.1,4992,male,equal,FALSE
Araya,pass,7.7,176,7.5,28,male,male,FALSE
The Bat,pass,5.9,1452,6.3,334,male,female,TRUE
Ben-Hur,pass,8.2,82831,8,13923,male,male,FALSE
Come Dance with Me!,pass,6.3,208,6.6,57,male,female,FALSE
Darby O'Gill and the Little People,pass,7,2524,7.5,872,male,female,TRUE
Ghost of Dragstrip Hollow,pass,4.8,161,5.3,20,male,female,TRUE
The Giant Gila Monster,pass,3.1,1639,3.3,236,male,female,FALSE
Good Morning,pass,7.9,2495,8,387,male,female,FALSE
The Great War,fail,8.3,1428,7.9,168,male,male,TRUE
House on Haunted Hill,pass,6.9,8000,7.1,1981,male,female,FALSE
Imitation of Life,pass,7.8,4726,8,2276,male,female,FALSE
Journey to the Center of the Earth,fail,7,6133,7.2,970,male,female,FALSE
North By Northwest,fail,8.5,115282,8.4,22095,male,male,FALSE
The Nun's Story,pass,7.5,2989,7.8,1477,male,female,FALSE
Sleeping Beauty,pass,7.2,31953,7.7,24180,male,female,TRUE
Some Like It Hot,pass,8.3,78585,8.5,30414,male,female,FALSE
Suddenly Last Summer,pass,7.7,4742,7.8,1881,male,female,FALSE
The Tingler,fail,6.7,2824,7,481,male,female,FALSE
The Wasp Woman,pass,4.4,1572,4.7,256,male,female,FALSE
Auntie Mame,pass,7.8,3251,8.3,2031,male,female,TRUE
The Day the Sky Exploded,fail,4.2,274,3.7,37,male,male,TRUE
The Defiant Ones,fail,7.7,5314,7.9,902,male,female,FALSE
Dracula (Horror of Dracula),pass,7.5,8608,7.4,1231,male,male,FALSE
The Fabulous World of Jules Verne,fail,7.6,624,7.7,56,male,female,FALSE
The Fly,fail,7.1,8130,7.1,1184,male,equal,FALSE
Gigi,fail,6.7,6044,7.4,3454,male,female,TRUE
I Bury the Living,fail,6.3,1101,6.6,178,male,female,FALSE
Indiscreet,pass,6.7,2419,7.3,1246,male,female,TRUE
The Inn of the Sixth Happiness,pass,7.2,1612,7.8,604,male,female,TRUE
Madchen in Uniform,pass,6.9,297,7.5,235,male,female,TRUE
Mon Oncle,pass,7.9,7219,7.8,1444,male,male,FALSE
Run Silent Run Deep,fail,7.4,4689,7.8,790,male,female,TRUE
The Screaming Skull,fail,3.1,1373,3.3,266,male,female,FALSE
Separate Tables,pass,7.6,2254,7.8,700,male,female,FALSE
South Pacific,pass,6.8,2683,7.3,1325,male,female,TRUE
Teacher's Pet,fail,7.2,1310,7.2,619,male,equal,FALSE
Touch of Evil,fail,8.2,40021,8,5727,male,male,FALSE
Vertigo,fail,8.5,121001,8.4,26784,male,male,FALSE
The Vikings,fail,7.1,5677,7.1,701,male,equal,FALSE
The Wild Women of Wongo,pass,2,555,2,79,male,equal,FALSE
12 Angry Men,fail,9,217844,8.8,37941,male,male,FALSE
A Face in the Crowd,fail,8.2,5339,7.8,1237,male,male,TRUE
An Affair to Remember,fail,7.4,8195,7.9,6390,male,female,TRUE
The Bridge on the River Kwai,fail,8.3,81285,8.2,10038,male,male,FALSE
The Cranes Are Flying,pass,8.2,5517,7.3,1309,male,male,TRUE
Desk Set,pass,7.2,2333,7.7,1247,male,female,TRUE
The Enemy Below,fail,7.6,3990,8.1,597,male,female,TRUE
Fire Down Below,fail,6,574,6.5,122,male,female,TRUE
Funny Face,pass,6.9,5934,7.3,5468,equal,female,TRUE
Heaven Knows Mr. Allison,fail,7.4,3213,7.8,865,male,female,TRUE
The Incredible Shrinking Man,fail,7.7,6485,7.7,879,male,equal,FALSE
Kanal,fail,7.9,2860,6.1,568,male,male,TRUE
Night of the Demon,pass,7.6,4730,7.6,646,male,equal,FALSE
Nights of Cabiria,pass,8.2,14340,8.4,3289,male,female,FALSE
Oedipus Rex,fail,6.7,98,6.4,12,male,male,FALSE
Old Yeller,fail,7.3,4100,7.4,1246,male,female,FALSE
Paths of Glory,fail,8.5,65480,8.1,6557,male,male,TRUE
The Prince and the Showgirl,pass,6.6,2408,7,1512,male,female,TRUE
Sayonara,fail,7.2,2101,7.5,546,male,female,FALSE
The Seventh Seal,fail,8.3,59288,8.1,10456,male,male,FALSE
Wild Strawberries,fail,8.3,32770,8.2,6531,male,male,FALSE
Sorority Girl,pass,5.3,126,5.4,12,male,female,FALSE
Sweet Smell of Success,fail,8.2,11251,8.2,1966,male,equal,FALSE
Tammy and the Bachelor,pass,6.6,538,7.3,512,equal,female,TRUE
Three Faces of Eve,fail,7.2,2417,7.5,1124,male,female,FALSE
The True Story of Jesse James,fail,6.3,482,6.3,50,male,equal,FALSE
Witness for the Prosecution,fail,8.5,28993,8.5,5842,male,equal,FALSE
...And God Created Woman,pass,6.3,2713,6.6,702,male,female,FALSE
Around the World in Eighty Days,fail,6.8,9196,6.9,1730,male,female,FALSE
The Bad Seed,pass,7.3,4249,7.9,2103,male,female,TRUE
Bigger Than Life,fail,7.6,2688,7.5,408,male,male,FALSE
Bus Stop,pass,6.6,3717,7,1606,male,female,TRUE
The Court Jester,fail,7.9,4551,8.2,1660,male,female,FALSE
Forbidden Planet,fail,7.7,19461,7.6,2215,male,male,FALSE
Gunslinger,pass,2.9,687,2.5,117,male,male,TRUE
Indestructible Man,fail,3.6,989,3.3,133,male,male,TRUE
Invasion of the Body Snatchers,fail,7.8,18927,7.7,3065,male,male,FALSE
The Iron Petticoat,fail,5.3,391,5.5,98,male,female,FALSE
The King and I,fail,7.4,7619,7.7,5346,male,female,FALSE
The Proud and Profane,pass,6.2,145,6.8,58,male,female,TRUE
The Searchers,pass,8.1,36965,7.5,4866,male,male,TRUE
The Spanish Gardener,fail,6.8,290,7.4,79,male,female,TRUE
The Ten Commandments,fail,7.9,25530,8,5115,male,female,FALSE
War and Peace,pass,6.8,3197,7.1,1387,male,female,FALSE
The Wrong Man,fail,7.5,10491,7.6,1579,male,female,FALSE
The Big Combo,fail,7.5,2553,7.4,340,male,male,FALSE
Bride of the Monster,pass,4,3305,4.6,428,male,female,TRUE
Daddy Long Legs,pass,6.6,1007,7,694,male,female,TRUE
The Dam Busters,fail,7.4,4784,7.4,478,male,equal,FALSE
Diabolique,pass,8.3,21319,8.2,4069,male,male,FALSE
The Fast and the Furious,pass,5.3,512,5.7,74,male,female,TRUE
Guys and Dolls,pass,7.1,5153,7.6,2715,male,female,TRUE
Lady and the Tramp,fail,7.2,26668,7.7,15536,male,female,TRUE
The Ladykillers,pass,7.8,11946,8.1,2109,male,female,FALSE
Marty,pass,7.8,7927,7.8,1723,male,equal,FALSE
The Night of the Hunter,pass,8.1,34057,8.3,6244,male,female,FALSE
Oklahoma!,pass,7.1,3550,7.6,2077,male,female,TRUE
Rebel Without a Cause,fail,7.8,31314,7.9,9799,male,female,FALSE
Rififi,fail,8.3,11111,6.7,1479,male,male,TRUE
The Seven Year Itch,fail,7.3,12015,7.4,4407,male,female,FALSE
Sommarnattens leende (Smiles of a Summer Night),fail,7.9,4863,7.9,858,male,equal,FALSE
Summertime,pass,7.5,2840,8.1,1238,male,female,TRUE
Tarantula,fail,6.5,3747,6.7,470,male,female,FALSE
To Catch a Thief,pass,7.5,23093,7.7,6390,male,female,FALSE
We're No Angels,pass,7.4,3251,7.8,757,male,female,TRUE
20000 Leagues Under the Sea,fail,7.2,13137,7,1712,male,male,FALSE
A Star Is Born,fail,7.8,5214,8,2305,male,female,FALSE
Attila,fail,5.5,291,5.3,30,male,male,FALSE
Creature from the Black Lagoon,fail,7,9422,6.8,1264,male,male,FALSE
Dial M for Murder,fail,8.2,50916,8.2,11524,male,equal,FALSE
Executive Suite,fail,7.4,1333,7.4,344,male,equal,FALSE
The Glenn Miller Story,fail,7.2,3135,7.6,877,male,female,TRUE
Hobson's Choice,pass,7.9,2180,8.2,492,male,female,FALSE
Johnny Guitar,fail,7.7,6395,7.3,1037,male,male,TRUE
Journey to Italy,pass,7.5,2402,7.7,393,male,female,FALSE
Knock on Wood,fail,7,342,6.8,71,male,male,FALSE
