M	ENRY	he King of England defeated by a humble fawn.
F	ANNE	Hah!
M	COURTIER	Please, your Majesty. It's not safe.
M	T	the mud, it's hooves grasping horrifically at air.. HENRY slowly comes to, to find himself staring at a number of
M	PHYSICIAN	It's a miracle, Majesty, you have no broken bones..
M	SIR THOMAS	My daughter Anne is here. Would like to apologise.
M	ENRY	No! Get her away from me!
M	HENRY	And who are you?
F	MARY	Mary, your Grace. Anne's younger sister.
M	HENRY	You've been here all week-end?
F	MARY	Yes, your Grace.
M	HENRY	Really? How could I have overlooked you?
F	MARY	Next to Anne, it's easy to do.
M	HENRY	Nonsense. Tell me about yourself. You're married?
F	MARY	Yes, your Grace. To William Carey.
M	ENRY	From Wolsey's office?
F	MARY	Yes, your Grace.
M	HENRY	Then why haven't I seen you at court?
F	MARY	Because I have persuaded him to spend a year or two here first. We have a small manor and some land. Nothing much. But enough to start a family.
M	HENRY	A charmed life in the country? Away from it all?
F	MARY	Yes.
M	HENRY	Everything I would have wished for myself. But then my brother died. And duty called.
M	HENRY	You don't think he'll miss court? A young, ambitious man?
F	MARY	He says not, your Majesty.
F	MARY	But, if he ever changed his mind, I would always support him.
M	HENRY	Well said. Strapped and bandaged, HENRY is helped onto his horse. Beside
M	HENRY	Thank you again, Lady Elizabeth. We'll take good care of your boy.. And Thomas..
M	HENRY	You'll take care of that matter?
M	SIR THOMAS	Consider it done, your Majesty.
M	M	Y MARY and ANNE are sitting together. Presently the door opens,
M	STAFFORD	Your Father wishes to see you.
M	STAFFORD	Just Mary. An intimidating atmosphere. Dogs lie at the feet of the DUKE of
M	NORFOLK	Mary, I don't know what you said or did - but you obviously made a deep impression on the King. exchanges a look with SIR And he has requested you come to court with immediate effect.
F	ANNE	What?!? WILLIAM STAFFORD watches from the doorway as the DUKE of
M	NORFOLK	ou're to pack and leave first thing in the morning. The King himself has secured you a position in the Queen's household.
F	MARY	ut I don't want to go to court. Nor does my husband.
M	SIR THOMAS	ell her.
M	WILLIAM	The King has also offered me a position. As Gentleman of the Privy Council.
F	MARY	What?
M	SIR THOMAS	Y'hear that? Gentleman of the Privy Council! Attending to the private and personal needs of his Majesty himself! That's the inner sanctum!
F	MARY	But what about our future? Here in the country?
M	NORFOLK	Put it out of your mind. From now on your home is at court.
