M	CHARACTER	DIALOGUE
M	TALBOT	Man. What kind of bastard does something like that?
M	FULLBRIGHT	Answer the question.
M	TALBOT	No. We made consensual and pleasurable love. Which is what life is all about. Then I paid her.
M	MICK	Mr. Talbot, are you right or left- handed?
M	TALBOT	Left.
M	MICK	Left. And isn't it true that before you left Regina Campo asked you to strike her repeatedly in the face? Your honor, there's no basis for this sort of questioning. Mr. Haller is just muddying the waters with outrageous statements. Fullbright looks to Mick for a reply. Mick half-shrugs...
M	MICK	Part of the defense theory, Judge.
M	FULLBRIGHT	The witness can answer.
M	TALBOT	I never hit her or any other woman.
M	MICK	Do you know a prostitute named... Shaquille Barton? "Shaquilla Shakels" is her work name.
M	TALBOT	Okay, yeah. I seen her one time...
M	MICK	And if I brought her here and she said you had struck her with your left hand...
M	TALBOT	She'd be lying. I tried Shaquilla, that rough stuff's not for me. I'm a missionary man.
M	MICK	With a strong left. Thank you. And Mick sits-- drawing a nasty look from Ted for this last,
M	MICK	This warrant is bullshit--
M	LANKFORD	Good enough to search your house. For a Woodsman registered to you.
F	SOBEL	We need to run ballistics on it. She turns around: The good cop, but she's hurt:
M	SOBEL (CONT'D)	It would have been better if you'd told me that you had a Woodsman.
M	MICK	I don't anymore. It was stolen. The worst yet. Lankford laughs: "How convenient..."
M	LANKFORD	We got the history on the piece. Turns out it belonged to Mickey Cohen the gangster, in the forties.
M	MICK	I know. My father represented him. He got him off for using it in self- defense, so Cohen made him a present of it. Sobel, careful, opens it... It's empty. Like Mick said.
F	SOBEL	Why didn't you report it stolen?
M	MICK	Because I knew who took it. A client. He told me, so I couldn't turn him in without breaking a trust. They do that.
M	LANKFORD	Still and all, mind if I look around? Just in case you haven't had time to toss it off a pier?
M	MICK	Go crazy. You've got the warrant. Lankford sneers, starts for the next room. To Sobel--
M	LANKFORD	Heidi-- bag the box. He leaves. As she bags it-- He wonders why.
M	MICK	You can't do ballistics on a box. She glances, seeing Lankford's gone-- explains.
F	SOBEL	That old Mickey Cohen shooting? It's kind of famous. It turns out the county still has the evidence in storage. The bullet.
M	MICK	You can match casings to a slug that's fifty years old?
F	SOBEL	It'd be easier with the gun, but yeah. She goes to join her partner. Mick stops her with--
M	MICK	Detective? How long will ballistics take?
F	SOBEL	Careful. You'll make me think you're worried what we'll find.
M	MICK	I'm in the middle of a trial.
F	SOBEL	A day. Maybe forty-eight hours. She leaves. Mick's gaze, in the mirror: Fear.
M	TED	Morning, Haller. Word is, you had interesting visitors last night...
M	MICK	Worry about yourself, Ted. You're dying the death of a thousand razors up there and you don't even know it. They peel off-- Mick to the defense table, where Louis waits Listen, you little shit: This gun- scheme of yours is about to blow up, and I'm not going down for it. If I have to drive people to the airport the rest of my life. Mick is seething. Louis smiles. Unruffled.
M	TED	One last witness, your honor. The prosecution calls Regina Campo.
F	REGGIE	It's true that I lied. I knew him when he came to the door.
M	TED	In fact, you'd arranged his coming Miss Campo: why did you lie?
F	REGGIE	I was scared. I wasn't sure the police would believe me and I wanted to make sure they arrested him... because he's an animal... She looks tentatively at Louis, as if still scared-- then she
M	TED	Do you regret that decision now?
F	REGGIE	Yes. If it helps him to get free and do this to somebody else.
M	MICK	Your honor, prejudicial--
M	JUDGE FULLBRIGHT	Sustained. But ANGLE THE JURY: the damage is done. Reggie's moved them.
M	TED	I have no further questions for Regina, your honor. Ted sits.
M	JUDGE FULLBRIGHT	Your witness, Mr. Haller. Mick about to rise when-- Louis grabs his hand. Low-voiced----
M	LOUIS	I want to remind you of your words. You were going to tear her apart and throw her entrails into the sea.
M	MICK	That's it, keep acting like you pull the strings.
M	LOUIS	I do.
M	JUDGE FULLBRIGHT	Mr. Haller. Emphatic. Mick frees his hand, straightens himself. watched
M	MICK	Ms. Campo have you engaged an attorney to sue Mr. Roulet for the events of March Sixth?
F	REGGIE	No I haven't.
M	MICK	But have you talked to an attorney?
F	REGGIE	I haven't hired anybody or--
M	MICK	I asked if you talked to one. About a possible lawsuit. Mick's crisp like he knows for sure. She wilts a little.
F	REGGIE	It was nothing more than talk...
M	MICK	Did you ask if you could sue Mr. Roulet for damages?
F	REGGIE	I thought what you say to lawyers is private.
M	MICK	If you wish, you can tell the jurors. Faces her. Ted squirms, seeing the box she's in.
F	REGGIE	I think I want to keep it private. Ted squirms again. Wrong answer.
M	MICK	Okay, let's go back to the night at Morgan's. Had you ever seen Louis Roulet before that night?
F	REGGIE	Yes. There and other places.
M	MICK	Ever noticed he wore a Rolex watch?
M	MICK	Or that he drove one of two cars, a Porsche or a Range Rover?
F	REGGIE	I never saw him driving.
M	MICK	And what made you approach him?
F	REGGIE	I knew he was in the life. You know. A player. I had seen him leave with girls who do what I do.
M	MICK	With prostitutes. To go to a hotel, or their apartments...?
F	REGGIE	I don't know where.
M	MICK	So how do you know they left? Maybe they just went out for a smoke...
F	REGGIE	Because they got in his car and drove away.
M	MICK	But you just testified that you never saw Mr. Roulet drive! Now you saw him leave with a prostitute like yourself. Which is it? The contradiction rings round the room. Reggie, tries...
F	REGGIE	I saw him get in a car but I didn't know what kind it was.
M	MICK	Do you know the difference between a Porsche and a Range Rover?
F	REGGIE	one's big and one's small, I guess. Reactions... Reggie shakes her head, knows she's not making
M	MICK	The women he left with, when you saw them again, had they been beaten or injured?
F	REGGIE	I don't know, I didn't ask.
M	MICK	But girls in your profession talk about customers, don't you? Warn each other if someone's a freak...
F	REGGIE	Yeah, usually...
M	MICK	And how many had warned you about Louis Roulet?
F	REGGIE	None. No one.
M	MICK	So you believed you'd be safe?
F	REGGIE	I, thought he was a known quantity and I needed the money, so...
M	MICK	So you thought he could solve your need for money?
M	MICK	No? Isn't that why we're sitting here? Because you zeroed in on him?
F	REGGIE	No! I mean yes, but not like that-- He attacked me, I swear!
M	MICK	What did the napkin say, Ms. Campo?
F	REGGIE	My name and address...
M	MICK	And your price?
F	REGGIE	Yes. Four hundred dollars.
M	MICK	It's a hard line of work...
F	REGGIE	And dangerous.
M	MICK	In fact, haven't you told friends you were looking for a way out?
F	REGGIE	Yes. I'm not proud of what I do--
M	MICK	And so, isn't it true-- nothing would be easier to understand-- that you saw Louis Roulet and his money as a way out?
F	REGGIE	No! That's not what this is about! That man hit me and tried to kill me.
M	MICK	Yes, we've heard you say that-- Judge may I ask the witness to stand up?
M	JUDGE FULLBRIGHT	The witness will stand. I hope you're going somewhere with this, Mr. Haller. Reggie stands.
M	MICK	Now if you please, walk over to my client. She goes, stands before Louis. Who rises on cue from Mick.
M	MICK (CONT'D)	This is the man you broke free from, overpowered, knocked out?
F	REGGIE	Yes-- You can do amazing things when you're afraid--
M	MICK	How much do you weigh, Ms. Campo? Because your website REGGIE-FOR-FUN- DOT-COM says one hundred three...
F	REGGIE	That's right. A beat. Louis sits. Reggie stands there... suddenly cries.
M	MICK	I've got no further questions for the witness, your honor. Reggie returns to a seat behind the prosecutor's table. Where
M	JUDGE FULLBRIGHT	Mr. Minton? Do you have another witness for us? Ted rouses, summons confidence, rises...
M	LOUIS	He looks worried. Mick watching Ted, waits, tense...
M	TED	The state rests, your honor. Mick's disappointed: No Corliss.
M	MICK	Not worried enough.
M	JUDGE FULLBRIGHT	Then the defense will call its first witness after lunch. And the gavel comes down.
M	MARY WINDSOR	Yes, I recognize this knife. It's the one my son carried with him for protection for the last four years. Almost exactly.
M	MICK	Why would he need protection?
M	MARY WINDSOR	Because realtors alone in a house are sometimes robbed or hurt... Even raped or murdered.
M	MICK	But has Louis ever been the subject of such a crime?
M	MARY WINDSOR	No. But he knew someone who...
M	MICK	Go on, please.
M	MARY WINDSOR	She was raped and robbed by a man. Louis found her. It was terrible. The first thing he did afterwards was get himself a knife to carry, at all times. March Sixth would have been no different.
M	TED	Mrs. Windsor, you seemed pretty exact, about when your son started carrying around this, this weapon, a five-inch folding knife...
M	MARY WINDSOR	I am. The incident took place on June ninth, two-thousand-one. Mick watches Ted, carefully... Cat and mouse...
M	TED	Was it in the newspapers?
M	MARY WINDSOR	No.
M	TED	Or, do you somehow remember because the police came to talk to Louis...
M	MARY WINDSOR	There was no police investigation.
M	TED	Then how can you remember the exact date so well? Were you given the date before testifying here?
M	MARY WINDSOR	I know the date because I'll never forget the day I was attacked. The news falls on Ted. She goes on before he can rally... Louis will never forget it either. He found me in that house, tied up. Naked. It was traumatic for him. She's perfect: a strong woman, unused to showing emotion.
M	JUDGE FULLBRIGHT	Mr. Minton-- anything else? Ted, still thrown, stares down at his notes.
M	TED	As Louis's mother, you'd do or say anything to save him, wouldn't you?
M	MARY WINDSOR	I wouldn't lie. Not about what happened that day...
M	TED	We have no police or hospital record that it even occurred...
M	MARY WINDSOR	I never reported it...
M	TED	Why not?
M	MARY WINDSOR	I was ashamed. If you don't understand that I can't explain it to you. And yet I live with it every day.
M	TED	But it's only you who says so: Mary looks at Ted, and at the Judge, as if confused:
M	MARY WINDSOR	Is that a question? Off Mick, admiring, GO TO,
M	TED	I've been thinking about the thousand razors.
M	MICK	We've had an offer. Want to spend six months in county jail?
M	LOUIS	I told you from the beginning--
M	MICK	I know: The only verdict's Not Guilty. Okay. We'll get there. Grateful for this, Louis puts a hand on Mick's arm. But:
M	MICK (CONT'D)	Don't touch me, Louis. You want to show your gratitude give me my gun back. Louis grins: meaning No way.
M	MICK (CONT'D)	I thought so. You still sure you want me to put you on the stand?
M	LOUIS	I insist on it.
M	MICK	Then get some rest tonight, you're up next. Leaving Louis, Mick continues down the steps, to where the
M	MICK	There's something I need you to get me, Earl. A tone Earl never heard him use before. Earl turns around.
M	TED	Did you talk to your client?
M	MICK	Yes. No deal. Ted feigns surprise-but-acceptance... While, TO THE JUDGE:
M	MICK (CONT'D)	The defense calls Louis Ross Roulet, your honor.
M	LOUIS	I turned toward the living room, the way she pointed... ANGLE MICK, has a floorplan of the apartment, on an easel.
M	MICK	And what happened when you turned?
M	LOUIS	Something hit me and I blacked out. I don't know for how long.
M	MICK	That was all?
M	LOUIS	Then when I woke up these guys were on me, telling me not to move. I couldn't anyway. I was too scared. Mick moves toward Louis, as if determined to find flaws...
M	MICK	But, there was blood on your jacket and your left hand...
M	LOUIS	Someone put it there because I didn't.
M	MICK	Are you left-handed?
M	LOUIS	No.
M	MICK	You didn't strike Ms. Campo with your left fist?
M	LOUIS	No!
M	MICK	Threaten to rape her, or kill her?--
M	LOUIS	No!
M	MICK	You're angry. Why?
M	LOUIS	Do you know what it's like to be accused of something like this? To listen to people tell lies about your having done something so sick and awful? I, I understand I had to be quiet and wait my chance and not say anything-- but if guilty people have rights, what about innocent people? I am innocent! Mick. Meets Louis's eye, communicates: You were perfect.
M	MICK	Nothing further, Judge. Ted already up & moving, passes Mick as he takes his seat--
M	TED	According to you, Ms. Campo punched herself or had a man she never met before punch her lights out as part of a set-up?
M	LOUIS	All I know is that I didn't.
M	TED	And this knife you always carry, how did she know she'd find it on you as part of the set-up? She couldn't, could she? I mean, I never took it out or showed it to anybody-- so she must have just found it when she went into my pocket for the money I had that I was going to pay her with, right?--
M	TED	I'd really prefer it if I ask the questions, and you answer them! Would you look at this, please-- Goes to the easel, REVEALS: PHOTO of Reggie's beaten face.
M	TED (CONT'D)	Please tell us again if you think Regina Campo would or could have done this to herself.
M	LOUIS	I don't know who did it, but it wasn't me. Nobody deserves that to happen...
M	TED	What do you mean by "deserves?" Do you mean crimes of violence come down to a whether a woman gets what she "deserves?"
M	LOUIS	I mean no matter what she does for a living or who she is-- No woman deserves that. Ted keeps staring at the photo: Wants the jury looking there.
M	TED	I have no more questions. At which, suddenly there's a wave of movement-- SLOW-MOTION-- Louis gives Mick a "How'd I do?" look, Mick nods, As Mick brings out, speaking to the Judge but his smiling
M	MICK	Your honor, the defense rests. Ted hears this, sets his jaw. Fullbright turns to him.
M	JUDGE FULLBRIGHT	Mr. Minton? Ted is uncertain...
M	TED	Your honor... The state needs the night to decide, your honor...
M	JUDGE FULLBRIGHT	To decide what?
M	TED	Frankly I wasn't anticipating the defense would rest after two witnesses. I-- I'd like the night to consider calling a rebuttal witness.
M	MICK	Your honor, first we've heard of
M	TED	I said `-consider." I need to find out if the witness is even
M	MICK	The state still has an obligation to disclose the identity--
M	TED	Not if I decide not to use him. I'm begging the court's indulgence, your honor. Fulbright doesn't like it... but weighs, yields. Go to,
M	MAGGIE'S VOICE	There's a rumor in the office...
M	MICK	How I'm the one who shot Raul?
F	MAGGIE	Haller, is this serious?
M	MICK	I'd say so. I'm being set up for his murder. Couple of detectives from Glendale are following me around, just waiting for the go- ahead to hit me with an arrest warrant... Could be any minute...
F	MAGGIE	How is this possible?
M	MICK	Bad timing, bad client, me being dumb...
F	MAGGIE	Is it Roulet? Is that the client?
M	MICK	I can't talk to you about my clients. How is Hayley?
F	MAGGIE	Fine. But Haller, if she ever hears anything about this--
M	MICK	She won't. Not if I play it right.
F	MAGGIE	What are you going to do? A long beat. Then he says, just as he told Raul--
M	MICK	I'm working on it. I have a plan.
M	EARL	.when Not Guilty Two gets to four thousand miles, that's two cars ready, that's enough to start the airport runs... Scene we saw at the opening. Mick absorbed... Earl notices...
M	EARL (CONT'D)	You gettin' any of this, Mr. Haller? Mick opens the file (back-seat office extraordinarily neat).
M	MICK	Bill, I'm getting coffee. Any for you?
M	CLERK BILL	No man, I'm off caffeine...
M	MICK	Hey, is that the custody list? Can I see if any of my no-good clients are on it? Bill lets him have it. Mick, casual, looks over the names...
M	MICK	Minton's putting on Corliss. He's got him in lock-up already...
F	LORNA	But Gloria still hasn't let us know if she got to him!
M	MICK	You said she had mealtimes to work it...
F	LORNA	Yes but...
M	MICK	I'll take my chances. Meantime did you serve Kurlen? Moving her OUT OF THE CAFE, DOWN THE HALL-- hushed & fast--
F	LORNA	Yes but I didn't like forging the judge's signature...
M	MICK	Yes you did.
F	LORNA	Yes I did. Just then, approaching, he sees SOBEL & LANKFORD: Are they
M	MICK	Now go, and be ready for my call. Lorna starts to go-- then pauses.
F	LORNA	I'm crazy about the power suit. Extra flip to her hips as she goes because Mick's watching.
M	KURLEN	What shit is this, Haller? I got nothing to do with your case! Mick, "innocent," inspects the papers. With surprise--
M	MICK	Subpoena to appear as a witness? You'll just have to wait and see. It's a legal document, Detective. Cursing, Kurlen takes himself off to a corner. Leaving Mick
M	JUDGE FULLBRIGHT (V.0.)	Mr. Minton--
M	JUDGE FULLBRIGHT	Does the state have any rebuttal?
M	TED	The state calls Dwayne Jeffrey Corliss as rebuttal witness.
M	MICK	Judge? Who is this witness? Why wasn't I told before now?
M	JUDGE FULLBRIGHT	A fair question. Mr. Minton?
M	TED	Dwayne Corliss is a cooperating witness who spoke with Mr. Roulet in custody, following his arrest.
M	LOUIS	Bullshit! I didn't to talk to--
M	JUDGE FULLBRIGHT	Quiet, Mr. Roulet! Mr. Haller, control your client! Mick bends over, to Louis, sotto voce--
M	MICK	That was good. Now leave it to me. I do share my client's outrage, your honor. I'd at least like to know how long the state has been sitting on this testimony...
M	TED	Mr. Corliss did not come forward until yesterday. This is incredible...
M	JUDGE FULLBRIGHT	Do you want to go back and talk to him? Given the timing I'd allow it.
M	MICK	No, Judge, we all know what this is, this is a jailhouse snitch, and anything he'd say would be a lie--
M	TED	That's groundless, your honor--
M	MICK	--I just want my objection noted.
M	JUDGE FULLBRIGHT	Then I'm going to rule he can
M	MICK	Can I ask one indulgence? Can I step into the hallway and make a call to an investigator? For whatever good it will do at this late date.
M	LORNA'S VOICE	Yep, here.
M	MICK	Put your watch at quarter of. At ten fifteen you enter the room.
M	LORNA'S VOICE	Got it.
M	MICK	With the printouts.
M	LORNA'S VOICE	Mickey, I know the moves! He snaps shut his cell-phone.
M	TED	Mr. Corliss, are you incarcerated at this time?
M	CORLISS	Um, no, now I'm just in the courtroom. Dumb answer draws laughs. ANGLE LOUIS, seething...
M	TED	But you are currently held in the jail-ward at USC hospital?
M	CORLISS	Yes. Since I got arrested.
M	TED	For burglary and drug possession?
M	CORLISS	That's right.
M	TED	Now. Do you know the defendant?
M	CORLISS	Yes. I met him in lock-up. We was bussed over from jail, and then we was together in the tank when we came for first appearance.
M	TED	And did you talk at that time?
M	CORLISS	Yes... we talked about how bad we needed cigarettes.
M	TED	Anything else?
M	CORLISS	You know, "what are you in for?" Like that.
M	TED	Did he say what he was "in for?"
M	CORLISS	He said, "For giving a bitch exactly what she deserved." Those were his words. Reaction Louis, stirs like a caged animal. Mick steadies...
M	TED	I have only one more question. Have I, or has anyone, made you promises to get you to testify? No. It's the right thing to do. Ted sits. Judge turns to Mick-- who's just staring, angrily.
M	MICK	How many times have you been arrested, Mr. Corliss?
M	CORLISS	About seven in L.A. Couple of times in Phoenix if you count those.
M	MICK	So you know how the system works?
M	CORLISS	I try to survive...
M	MICK	And sometimes that means ratting out fellow inmates, is that it?
M	TED	Objection, your honor...
M	JUDGE FULLBRIGHT	Take a seat, Mr. Minton. I gave you leeway bringing this witness in.
M	MICK	Thank you, your honor. But I'll rephrase: How many times have you snitched on an inmate? Testified against a fellow inmate for the prosecution?
M	CORLISS	This makes my fourth. Four times? People just come up and tell you they committed crimes so you can testify against them--
M	CORLISS	People talk to me. I'm a friendly guy. Mick, walks toward Louis, indicates him--
M	MICK	So you and my client were friends--
M	CORLISS	That's right, we was friendly--
M	MICK	And he just said what you said he said, about what the woman "deserved," and then you went back to talking about cigarettes?
M	CORLISS	Not exactly. He was like, bragging. He told me he did it before... Mick freezes... Like he's in a mine field and can't move...
M	CORLISS (CONT'D)	He said the other time he killed the bitch... He got away with it then and he would get away with it now.
M	MICK	You... Wait... All eyes on Mick. The Judge prompts...
M	JUDGE FULLBRIGHT	Mr. Haller?
M	MICK	No more questions, your honor.
M	TED	Re-direct, your honor. Fullbright nods permission. While Louis leans over to Mick...
M	LOUIS	What the hell is this?
M	MICK	You tell me! What did you say to this guy?
M	LOUIS	Nothing! This is a set-up! You're doing this!
M	MICK	How? How am I doing this? But Louis has no answer. Meanwhile Ted's taken the floor...
M	TED	You said he was bragging. How?
M	CORLISS	Well, like, he told me the details. About the other one, that he killed.
M	CORLISS (CONT'D)	He called her a snake dancer. She danced in some joint where she was like in a snake pit. ANGLE, REACTION DETECTIVE KURLEN, he leans forward at this...
M	MICK	How does he know this?
M	LOUIS	Do you think I know?
M	MICK	If you didn't tell him this shit somebody did. Who? Start thinking! RESUME Ted, moving closer to Corliss--
M	TED	Is there anything else he told you?
M	CORLISS	No, that snake-girl stuff was it.
M	TED	Then no further questions, your honor. Ted sits. The look he gives Mick in passing is one of
M	JUDGE FULLBRIGHT	Any re-cross from the defense? Mick rises to answer, hesitates-- and just then turns to see
M	MICK	A moment with my staff, Judge?
M	JUDGE FULLBRIGHT	Be quick. He meets Lorna at the gate. Brings his head close to hers--
F	LORNA	This is where I whisper in your ear, tell you stuff...
M	MICK	It's all here, right? You go now, I don't want anyone talking to you.
F	LORNA	Damn. She goes, he returns to the table. Before Louis can speak:
M	MICK	I don't know what's going on here, but it won't matter if it's two murders or a hundred if I can show he's a liar--
M	LOUIS	If you set me up I swear I'll--
M	MICK	Just tell me if there's anything else he knows. Anything else I have to stay away from.
M	LOUIS	I don't know because I never talked to him. I'm not that stupid.
M	MICK	It doesn't matter. If I destroy him none of it counts...
M	LOUIS	Then destroy him. A command. Mick nods. Returns to the witness Corliss--
M	MICK	Dwayne, if I can call you that--
M	CORLISS	It's what people call me--
M	MICK	Don't they also call you D.J.? For example, down in Phoenix, right?
M	CORLISS	Maybe. He's a bit wary. Mick looks through the file Lorna brought--
M	MICK	Because you know, my assistant, she was just reading on the internet about D.J. Corliss-- arrested in Phoenix, 1989 on drug charges-- Hometown of Mesa, Arizona?
M	CORLISS	Yeah, that'd be me. But--
M	MICK	You remember Fred Bentley, right? Corliss, darkens, stumbles at this-- Ted's quick--
M	TED	I object, your honor, where is the defense going with this?
M	JUDGE FULLBRIGHT	Connect the dots soon, Mr. Haller. But the witness can answer.
M	CORLISS	I don't remember any Bentley--
M	MICK	Sure you do. You testified that he confessed to you the crime he was charged with-- rape of a ten-year- old girl-- even though he denied his guilt in court. Am .I ringing any bells, D.J.?
M	CORLISS	Uh-- 1989, I was high a lot, there's not much I recall--
M	MICK	Then I'd like you to read this to us, D.J. It's a printout of a news story from the Arizona Star, 1997, that's eight years after he was convicted. I ask that it be admitted into evidence--
M	TED	Your honor? A news report?
M	JUDGE FULLBRIGHT	Let's see where it takes us. The state can object later. Mick hands printout to the bailiff, who gives it to Corliss.
M	MICK	I've marked the paragraph.
M	CORLISS	I ain't too good at reading... "A man, Frederick Bentley, wrongly convicted of rape, was released Saturday after con-- --conclusive DNA results cleared him of the crime. The case was bolstered at trial by testimony from an informant, D.J. Corliss of Mesa, who claimed Bentley had-- bragged to him about the rape while together in a holding cell--"
M	MICK	That's enough. Were you charged with perjury for that incident, D.J.?
M	CORLISS	No I was not.
M	MICK	Was that because the police were complicit in your confession?
M	TED	Judge, how can the witness know what went into the D.A.'s decision?
M	MICK	Were you promised the same deal here, Mr. Corliss? To say that Louis Roulet "bragged" to you in the "holding cell?"
M	JUDGE FULLBRIGHT	Alright, Mr. Haller, that will do!
M	MICK	Sorry. I have no more questions. And Mick sits. Courtroom's hushed. Until--
M	JUDGE FULLBRIGHT	I'm excusing the jury for an early lunch. Bailiff, see them out. Maintains a smile as the jurors leave. Then her smile dies.
M	JUDGE FULLBRIGHT	Mr. Minton do you know what you have done? You've put a documented liar on the stand, a man with a record of putting innocent people
M	TED	Your honor, I--
M	JUDGE FULLBRIGHT	You shut the fuck up when I'm talking to you! I can think of nothing more prejudicial or corrupt than what I just saw out therel Do you realize what you've done to my trial?
M	MICK	He's going to see his boss. To decide what to do before the judge comes down with a directed verdict.
M	LOUIS	What's a directed verdict?
M	MICK	She takes it out of the jury's hand and declares an acquittal. Oh my god...
M	MICK	We'll know in a few minutes. And heads off. Louis's cold stare, watches him go...
M	LOUIS	I'm not celebrating just yet, Mick.
M	MICK	Yeah I can see that.
M	LOUIS	I want to know how Corliss got that shit he was saying.
M	MICK	Let it go. You're getting what you want, I'm getting you off...
M	LOUIS	What I want is get off for good. Leans into him. Pushes a hand into his back. A threat.
M	LOUIS (CONT'D)	You'd better understand that. You've got enough reasons to be afraid of me already. When-- DOOR OPENS-- the courtroom CLERK, BILL, enters.
M	CLERK BILL	It's starting.
M	TED	I just spoke to the District Attorney, your honor. The state wishes to dismiss all charges. Here's a motion... Mick, Louis, watch Ted hand it to Fullbright... It acknowledges that the procedures which guarantee justice were not followed in this case...
M	JUDGE FULLBRIGHT	This is a motion to dismiss with prejudice. No coming back. Ever. Yes, your honor.
M	MARY WINDSOR	Mr. Haller, thank you for my son...
M	DOBBS	You were splendid-- And Louis. Private, a few feet away. Smiles...
M	LOUIS	I knew I wasn't wrong about you...
M	MICK	I want the gun.
M	LOUIS	Of course you do. No more can be said, because Mrs. Windsor-- descends on Mick--
M	MARY WINDSOR	Mr. Haller, this time I insist you come to Orso for a celebration--
M	MICK	I don't think so. Mary would insist, but before she can, OUT OF THE ELEVATOR
M	KURLEN	Louis Roulet, you are under arrest. Turn around and place your hands behind your back.
M	LOUIS	Mick? This shouldn't be happening. Mrs. Windsor rushes Kurlen-- Sobel tries forcing her back--
M	MARY WINDSOR	No! Take your hands off my son!
M	LOUIS	Mother. Louis' voice controls her. Stricken, Mary gives up. Then--
M	DOBBS	What are you arresting him for?
M	KURLEN	Suspicion of murder. The murder of Martha Renteria.
M	DOBBS	That snake-dancer nonsense? Are you crazy? Everything that man Corliss said was a lie! Which stops Kurlen. He grins, confirmed.
M	KURLEN	If it was all lies, how'd you know I meant the snake dancer? Dobbs sees his mistake. Kurlen begins again to take Louis--
M	MICK	A moment with my client, Detective?
M	MICK (CONT'D)	This is it, Louis. I got you off. Now get yourself a new lawyer.
M	LOUIS	You're forgetting I have the gun...
M	MICK	Yeah, and you'll have to explain how you got it. But you know what? I've stopped giving a shit. You're going down, and Martinez is getting out, and that's all I care about.
M	MICK (CONT'D)	When they stick that needle in your arm, that will be me.
M	LOUIS	And what if I don't go down? But Mick's finished, ready to leave, though Louis persists...
M	LOUIS (CONT'D)	Because I don't think they have enough to hold me. I could be out by tomorrow... You've got women, you've got a daughter... At this, Mick's head snaps to him, angrily...
M	LOUIS (CONT'D)	You can't protect everybody. Kurlen arrives, takes Louis's elbow...
M	MICK	Please tell me you've got enough on Louis for the murder of Renteria.
F	SOBEL	We will. We have the ticket.
M	MICK	What ticket?
F	SOBEL	The parking ticket, that Raul found. That was the phone message he left you... Raul checked. Louis got one at a meter outside the victim's place, same time she was murdered.
M	MICK	What about Raul's murder? Do you have him for that?
F	SOBEL	No. We still don't know how he could have slipped the tracer anklet. Haller? Leave it alone. He hesitates-- but goes. Into the rain. Gets into--
M	EARL	Mr. Haller? Got that thing you asked for. And he hands Mick something wrapped in a towel: A GUN. Mick,
M	MICK	I said I'd never do this. Ask you to violate your parole.
M	EARL	It's called, lookin' out for your blood. Mick sits back. Earl pops in a RAP CD, TUPAC.
M	TUPAC	"To be a man in this wicked land..." Mick's seen on the porch. PHONE RINGS, he rushes into answer.
M	MICK	Yeah?
M	MAGGIE'S VOICE	Mick, it's Maggie...
M	MICK	Uh-huh, I've been waiting for this. You're calling to congratulate me.
M	MAGGIE'S VOICE	No, listen to me: Roulet is out! What? They've had him half a dayl
F	MAGGIE	I know... but the D.A. downtown said the detectives didn't have enough, they had to kick him...
M	MICK	I knew it, they jumped the gun... dammit...
F	MAGGIE	They've still got the parking ticket... and they're working forensics on the knife...
M	MICK	Maggie... Look... There's more to this. Louis knows about Hayley.
F	MAGGIE	What are you saying? How could you expose her to--
M	MICK	I've got her picture in the house! He saw itl Where is she now?
F	MAGGIE	On the schoolbus-- the sitter's on the way to pick her up on Ventura, near the house--
M	MICK	Get her on the cell and tell her not to take Hayley home, keep her with her til you get there! How long will it take you?
M	MICK	Call me when you've reached the sitter. He hangs up. Thinking-- then dials a number--
M	VAL	Valenzeula.
M	MICK	Val it's me. Mickey Haller.
M	VAL	I should hang up on you. The shit you talked to me!
M	MICK	Don't hang up, Val! I need a favor--
M	VAL	You got balls even askin'--
M	MICK	--it's my family, Val. Maggie, Hayley-- they're in danger. This is Roulet, right?
M	MICK	Does he still have the ankle- bracelet on him?
M	VAL	Yeah, he must, he didn't come by the office and I'm the only one can take it off...
M	MICK	Then turn on the trace, Val. Now!
M	VAL	I got him...
M	MICK	Where is he?
M	VAL	He's movin'... on Sunset...
M	MICK	Is he coming to my house? Could be, yeah, he's going west, heading up Laurel Canyon... Mick, nods... glance toward his gun... Then... PHONE BEEPS in
M	MICK	Stay there, Val-- Maggie?
M	MAGGIE'S VOICE	I reached the sitter, she'll keep Hayley at the bus-stop...
M	MICK	Good. As soon as you've got her, take her somewhere safe. And call me. Where is he, Val?
M	VAL	I see him but I don't know where he's goin'...
M	MICK	What?
M	VAL	He's not goin' to your house. Sonofabitch sailed right past the turn... SCREEN, CURSOR travelling...
M	MICK	So where's he going?
M	VAL	He's heading for the Valley.
M	MICK	Fuck, he's going to Maggie's. Keep track of him. Hangs up again. Looks around-- as if looking for an idea--
M	MICK (CONT'D)	Eddie? Eddie Vogel? It's Mick Haller...
M	MICK	Yes?
M	VAL'S VOICE	Mick, it's me...
M	VAL	Where's Maggie live? What street?
M	VAL	He's almost there, Mick.
M	MICK	Maggie be there, Maggie pick up... Hello...
M	MICK	Maggie!
M	MAGGIE'S VOICE	You've reached the cell-phone of Maggie McPherson... Slams down the phone... Desperate, grabs his jacket, his gun, OPENS it-- and MARY WINDSOR stands there. Before he speaks--
M	MARY WINDSOR	You took my son away from me! She raises her gun again-- Mick FIRES AT HER FROM INSIDE THE He watches, through the haze of his condition, as Mary Off Louis, his confusion and dawning fear... Cut to, Then rouses more as he HEARS feet come up the front steps...
M	MICK	They're down! I'm shot! Suddenly LANKFORD & SOBEL are through the door-- Lankford
