F	RACHEL	This is it? This is all you want?
F	RACHEL	Seriously, what do you want out of life?
M	DAVID	I want this. I want to get Vogel. I want him to be put on trial and I want the world to watch so everyone knows what he did. I want them all to know the truth.
M	DAVID	And...I want another drink.
M	STEPHAN	Forget about it.
F	RACHEL	Forget about what? FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 34.
M	STEPHAN	I've spent two years with him, and I don't know him. Nobody knows him. He's alone.
F	RACHEL	What about family?
M	RACHEL (CONT'D)	All of them?
M	STEPHAN (O.S.)	All of them.
M	STEPHAN (CONT'D)	Maybe it's not always a blessing to survive. STEPHAN Vielen dank!
M	SMARTLY DRESSED MAN	Bitte sehr.
M	VOGEL	This is my hand. This is the speculum. SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 35.
M	VOGEL (CONT'D)	How did you find me?
F	RACHEL	What?
M	VOGEL	Who told you about me?
F	RACHEL	Who... told us?
M	VOGEL	Were you referred by a doctor, or...?
F	RACHEL	Oh, Doctor Eisenberg.
M	VOGEL	Ah-ha. How is the old Jew?
F	RACHEL	Very good.
M	VOGEL	Any history of infertility in your family Frau Roget? RACHEL No.
M	VOGEL	Are your periods irregular?
F	RACHEL	Yes.
M	VOGEL	Yes. I think we've found the problem.
M	VOGEL (CONT'D)	It's very common. Your ovarian follicles...well, inside you're still immature. FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 36.
M	VOGEL (CONT'D)	We need to help you with this. There's something we can use, a little injection. Do you want to proceed?
M	VOGEL (CONT'D)	How many brothers and sisters do you have?
F	RACHEL	None.
M	VOGEL	An only child?
M	VOGEL (CONT'D)	And yet you say there's no family history of fertility problems?
F	RACHEL	I lost my mother in the war.
M	DAVID	Are you alright?
M	STEPHAN	Identity is confirmed. We have a green light. David looks at her as Rachel spreads her hair around her
M	DAVID	It's a brave thing you're doing.
F	RACHEL	I'm not brave. I'm terrified.
M	DAVID	But you're doing it anyway. Because you know how important it is. FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 38.
M	DAVID	You're very brave.
F	RACHEL	David...
M	STEPHAN	It's whiskey.
M	STEPHAN (CONT'D)	You're so beautiful...
M	VOGEL	Alright, this is my hand. And this is the speculum.
F	RACHEL	Okay.
M	VOGEL	You had intercourse last night?
F	RACHEL	Yes.
M	VOGEL	Good. You're at the most fertile stage of your cycle. This is very good timing.
