M	CHARACTER	DIALOGUE
M	ASH	I got it. I got it. I know your damn words. All right? Now you get this straight: I get the book, you send me back. That's the deal. After that I'm history. Ash rears up on his horse and gallops into the mist ARTHUR AND WISEMAN JOHN 221 watch as Ash disappears. IN A SEA OF MIST 222 The sound of THUNDEROUS HOOFS. A form materializes out of the CLOSER ON ASH 223 He whips the horse. ASH HAAAAAA! ANGLE ON ASH 224 He gallops past. CAMERA PANS as he disappears into the thick FADE OUT. ASH rides out of the wall of mist. He finds himself on a trail rides slowly on through the darkening woods. CLOSER ON ASH 227 He hears a sound and look to... A SECTION OF WOODS 228 A branch SCRAPING against the bark of a tree. ASH 229 hears a woman's soft laughter. He glance to...
M	A BUBBLING BROOK 230	and nothing more. THE EVIL FORCE P.O.V. 231 powers through the woods toward Ash. ASH 232 kick his steed and bolts. THE EVIL FORCE 233 sweeps over the forest floor, gaining velocity. ASH 234 frantically weaves his horse around storm felled trees which jut from the ground. THE EVIL FORCE 235 rips through the trees, splintering them to toothpicks. It jerks upon the reins and his steed leaps a fallen tree. He He groggily stands and stumbles onward. THE EVIL FORCE 237 follows Ash down a wooded trail. ASH 238 a grain storage house in the clearing ahead. ASH 240 comes upon the shed's door. Locked. He heaves his body against A log, that serves as the door's bolt, holds fast. THE EVIL FORCE 242 emerges from over the ridge. ASH 243 unscrews his iron hand and holsters it. He slings the chainsaw The blade bites into the log that bolts the door. THE EVIL FORCE 245 draws closer. CLOSE ON CHAINSAW BLADE halfway through the log. Sawdust flies.
M	ASH	Come on! Come on! The chainsaw dies. He jerks out his arm to restart it. Putt. ASH Blasted piece of junk! THE EVIL FORCE 248 draws closer. ASH 249 ANGLE ON DOOR The partially cut log gives way. Ash tumbles into the storage THE EVIL FORCE 251 Hammers at the door of the Shed. BANG! A terrified Ash braces his back against the door. BANG! Earth shaking in its intensity. The planks of the door shudder CLOSE ON LOG BOLT 253 It cracks. ASH 254 presses himself against the door for all he's worth, praying that whatever it out there, won't get in. BANG! Splinters fly. CLOSE ON LOG BOLT 255 BOOM! The crack widens. THE DOOR FRAME 256 behind Ash begins to buckle beneath the hammering blows.
M	ASH 257	begins to SCREAM. And the BANGING halts. All is quiet. Ash hugs the door. Shaking in the silence. And Ash and the door he braces are blasted away from the wall of TRACKING WITH ASH AND THE DOOR as they are swept up at super speed in the grip of the Evil The roof of the shed ripples, sending tiles and wood beams It blows out from the place in a flying stack along with the THE EVIL FORCE 262 with Ash out of sight, glides forward, into the woods. LOOKING DOWN UPON - THE STACKS OF DOORS. All is quiet. We hear the sound of a bolt moving. The doorknob up. An empty place of stone and wood. Driven by the wind, the ASH enters the Mill. ASH Anybody here?! The place is quiet. Ash slumps down against a wall to catch his
M	ASH	This place'll do for the night. Get the book in the morning. Shadows lengthen on the floor and stretch across the walls.
M	ASH 267	peers through the window. a gigantic ball of fire as it sets behind the Mill. The wind listens as the cabin CREAKS like an old ship beneath the force THE WOODEN SHUTTERS 270 on the window quietly KNOCK. Ash shivers and rubs his arms for
M	ASH	Damn this cold. ASH 271 GASOLINE 272 pours out of Ash's chainsaw over some logs in the stove's belly. lights the fire with his Zippo lighter and huddles near the ASH 'least I won't freeze to death. He turns to a tiny sound. WIDE SHOT - ASH 274 behind him, through the window, a large gnarled hand sweeps
M	ASH 275	spins, raises his shotgun and fires. BLAMITY-BLAM! The window is ripped away in a shower of glass. Only the night woods. The "gnarled hand" comes back, sweeping ASH 277 reloads. He moves to the front door and peers out through a ASH'S EYEBALL 278 through the crack in the door. ASH'S P.O.V. - THE WOODS BEYOND 279 CAMERA pushes through the crack to the woods beyond. There is The tiny figure of Ash steps from the Mill. He sweeps the barrel of the shotgun toward the sound of sticks ASH'S TERRIFIED HORSE 282 It rears up on it's hind legs. It's front hoofs come down toward A STARTLED ASH 283 leaps aside just in time. ASH 284 snags the horse's reigns. ASH Easy, boy. The horse calms. Ash ties it to a tree, patting it's head. A He sees am image of himself inside the Mill. Peering out. ASH stares in disbelief, then the wind slams the front door of the ASH races through the door and toward CAMERA when...SMASH...Ash's Each piece of mirror reflects an image of Ash. From the eight EIGHT TINY ASHES 289 Two inch high versions of himself. They leap from the mirror ASH 290 is unaware of them as he kneels close to the fire. TINY ASH #1, #2, AND #3 291 grab a discarded dinner fork. Like men on a battering ram, they ASH 292 SCREAMS in agony and jerks forward, banging his head into the TINY ASH #4, #5, AND #6 293 lift the barrel of the shotgun in Ash's direction. Another ASH 294 barely dives away from the blast the would have taken his head THE TINY ASHES 295 SHRIEK with uncontrollable laughter. They jump away from the ASH 296 pulls the fork from his buttocks and heaves it. TINY ASH #1 297 is running for his life, as fast as his tiny legs will carry TRACKING SHOT - THE FORK 298 a giant projectile as it ROARS AT CAMERA. PAN with it as it FA-THONG! THE FORK 299
M	ASH 300	stumbles over a broom handle that has been thrust out in front is pushed off a high shelf. CLANG! IT LANDS ON ASH'S HEAD 302 and spills slippery grease about the floor. ASH 303 with an upside-down bucket on his head, slips and falls, back BUCKET-HEADED ASH 304 SCREAMS and jerks upward, slamming his bucket head into the TINY ASH #2 305 crouching behind a log attempting to hide. BUT... has seen him. He "accidentally" elbows the log and Tiny Ash #2 into the stove's fire. ASH Ooops. TINY ASH #2 307 is burned alive. ASH 308 glances downward at the pitter patter sound of tiny feet. is dashing across the open expanse of floor. Ash's gigantic RIP!! THE NAIL RIPS 310 through Ash's shoe. ASH 311 jerks his leg upward in pain. Ash dances about the place
M	ASH 312	awakens on the floor of the Mill, like Gulliver he is bound with suspend Tiny Ash #6 by his legs. TINY ASH #7 AND #8 314 stand atop Ash's face. They push from either side of his SUSPENDED TINY ASH #6 315 is released. TINY ASH #6 - SLOW MOTION - WIND FAN 316 He free falls for a moment, then the tiny body arcing to form
